id,username,created_at,lng,lat,text
1516969051821686787,verdetrades,Thu Apr 21 02:36:20 +0000 2022,-80.1491725,26.150368,"@mamba24stocks that u anticipate it struggling to break &amp; those are typically good areas to lock some in. BUT, if u… https://t.co/0siHby4hrh"
1516969052572467204,theLENdynasty,Thu Apr 21 02:36:20 +0000 2022,-83.099288,42.3527865,Embiid contested step back 3 🤢
1516969052681367553,bossbtch4L,Thu Apr 21 02:36:20 +0000 2022,-117.0226945,38.502147,Happy 420 y’all! I had a pretty good day!
1516969052706684928,SierraLache,Thu Apr 21 02:36:20 +0000 2022,-96.7617535,32.819858499999995,Ion see how she can fight her sleep alllldayyyy‼️
1516969052677324802,wendysconner,Thu Apr 21 02:36:20 +0000 2022,-78.2196,39.0861,"Just posted a photo @ Stephens City, Virginia https://t.co/V5W1Sgsyin"
1516969052773617664,Pipe882Gma,Thu Apr 21 02:36:20 +0000 2022,-117.8874385,33.739992,@iGumdrop I'm dead in life the only thing I want is to sleep so I don't feel this loneliness this anxiety is unable… https://t.co/X1syAIwj1D
1516969053386166272,GardinerKlay,Thu Apr 21 02:36:20 +0000 2022,-106.4174305,31.793368,@santiago_sianez hit him up yesterday!!!
1516969053016838144,hftjobs,Thu Apr 21 02:36:20 +0000 2022,-117.2283863,33.8183706,"At Harbor Freight Tools, we give you the tools to go beyond. Ready to start an exciting new career with us? Apply t… https://t.co/IjYuPw9qcf"
1516969053818138624,blackee_chan,Thu Apr 21 02:36:21 +0000 2022,-97.754724,30.323345500000002,Harden fool ass fouled out
1516969055168700417,justintimekc,Thu Apr 21 02:36:21 +0000 2022,-94.5592815,39.1000485,Good news @Eve6 I asked @SteveHofstetter if he likes the heart in a blender song and he didn’t answer me.
1516969055776698368,KatherineMaryJ1,Thu Apr 21 02:36:21 +0000 2022,-120.8049485,38.727939000000006,@Lassharleymari1 @AP Your kidding right?!?
1516969060071792640,JackWhidden3,Thu Apr 21 02:36:22 +0000 2022,-79.861034,35.1704985,21’ SEBA WITH THE SEXYYY HEAL FLICK
1516969062416400392,riwolfmusic,Thu Apr 21 02:36:23 +0000 2022,-98.2456745,26.24069,@JC_MILLER_Music @roderikopop @KeyonHarris11 @RecklessVelvet @estella_dawn @JohnnyandtheBox @AsCollide @Miles8000… https://t.co/mtWG27oefU
1516969062932398081,RussellDWalker,Thu Apr 21 02:36:23 +0000 2022,-90.513973,36.046538,@DisneyFoodBlog Yacht and beach club.
